artist_name,artist_URL,song_title,song_URL,song_lyrics,song_runtime,song_year
The Beatles,artist/The-Beatles/3644,Girl,/lyric/3184137/The+Beatles/Girl,"Is there anybody going to listen to my story All about the girl who came to stay? She's the kind of girl You want so much it make you sorry Still you don't regret a single day Ah, girl, girl, girl  When I think of all the times I tried so hard to leave her She will turn to me and start to cry And she promises the earth to me And I believe her After all this time I don't know why Ah, girl, girl, girl  She's the kind of girl who puts you down When friends are there You feel a fool When you say she's looking good She acts as if it's understood She's cool, ooh, oo, oo, oo Girl, girl, girl  Was she told when she was young That pain would lead to pleasure Did she understand it when they said That a man must break his back To earn his day of leisure? Will she still believe it when he's dead Ah, girl, girl, girl Girl",0:00:00,
The Beatles,artist/The-Beatles/3644,That'll Be the Day,/lyric/758112/The+Beatles/That%27ll+Be+the+Day,"Well that'll be the day When you say goodbye Yeah that'll be the day When you make me cry You say you're gonna leave You know it's a lie 'Cause that'll be the day When I die  Well you give me all your loving And all your turtle doving All your hugs and kisses And your money too You say you love me baby Still you tell me maybe That somebody, well I'll be through  Well that'll be the day When you say goodbye That'll be the day When you make me cry You say you're gonna leave You know it's a lie 'Cause that'll be the day When I die  Yes that'll be the day When you say goodbye Yes that'll be the day When you make me cry You say you're gonna leave You know it's a lie 'Cause that'll be the day When I die  Well when Cupid shot his dart He shot it at your heart So if we'll ever part And I'll leave you You say and hold me And you tell me boldly That some day, well I'll be through  Well that'll be the day When you say goodbye Yes that'll be the day When you make me cry You say you're gonna leave You know it's a lie 'Cause that'll be the day When I die  Yeah that'll be the day Ohoh that'll be the day Ohoh that'll be the day Ohoh that'll be the day",0:01:03,1993
The Beatles,artist/The-Beatles/3644,We Can Work It Out,/lyric/3923352/The+Beatles/We+Can+Work+It+Out,"Try to see it my way Do I have to keep on talking till I can't go on? While you see it your way Run the risk of knowing that our love may soon be gone We can work it out We can work it out  Think of what you're saying You can get it wrong and still you think that it's alright Think of what I'm saying We can work it out and get it straight, or say good night We can work it out We can work it out  Life is very short, and there's no time For fussing and fighting, my friend I have always thought that it's a crime So, I will ask you once again Try to see it my way Only time will tell if I am right or I am wrong While you see it your way There's a chance that we might fall apart before too long We can work it out We can work it out  Life is very short, and there's no time For fussing and fighting, my friend I have always thought that it's a crime So I will ask you once again Try to see it my way Only time will tell if I am right or I am wrong While you see it your way There's a chance that we might fall apart before too long We can work it out We can work it out",0:02:16,1993
The Beatles,artist/The-Beatles/3644,Love Me Do,/lyric/31816469/The+Beatles/Love+Me+Do,"Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Someone to love Somebody new Someone to love Someone like you  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do Yeah, love me do Whoa, oh, love me do",0:00:00,
The Beatles,artist/The-Beatles/3644,We Can Work It Out,/lyric/6539097/The+Beatles/We+Can+Work+It+Out,"Try to see it my way Do I have to keep on talking till I can't go on? While you see it your way Run the risk of knowing that our love may soon be gone We can work it out We can work it out  Think of what you're saying You can get it wrong and still you think that it's alright Think of what I'm saying We can work it out and get it straight, or say good night We can work it out We can work it out  Life is very short, and there's no time For fussing and fighting, my friend I have always thought that it's a crime So, I will ask you once again Try to see it my way Only time will tell if I am right or I am wrong While you see it your way There's a chance that we might fall apart before too long We can work it out We can work it out  Life is very short, and there's no time For fussing and fighting, my friend I have always thought that it's a crime So I will ask you once again Try to see it my way Only time will tell if I am right or I am wrong While you see it your way There's a chance that we might fall apart before too long We can work it out We can work it out",0:02:16,1993
The Beatles,artist/The-Beatles/3644,Girl,/lyric/4569790/The+Beatles/Girl,"Is there anybody going to listen to my story All about the girl who came to stay? She's the kind of girl You want so much it make you sorry Still you don't regret a single day Ah, girl, girl, girl  When I think of all the times I tried so hard to leave her She will turn to me and start to cry And she promises the earth to me And I believe her After all this time I don't know why Ah, girl, girl, girl  She's the kind of girl who puts you down When friends are there You feel a fool When you say she's looking good She acts as if it's understood She's cool, ooh, oo, oo, oo Girl, girl, girl  Was she told when she was young That pain would lead to pleasure Did she understand it when they said That a man must break his back To earn his day of leisure? Will she still believe it when he's dead Ah, girl, girl, girl Girl",0:02:22,1993
The Beatles,artist/The-Beatles/3644,Twist and Shout,/lyric/31750367/The+Beatles/Twist+and+Shout,"Well, shake it up baby now Twist and shout Come on, come on, come, come on baby now Come on and work it on out Well, work it on out, honey You know you look so good You know you got me goin' now Just like I know you would  Well, shake it up baby now Twist and shout Come on, come on, come, come on baby now Come on and work it on out You know you twist, little girl You know you twist so fine Come on and twist a little closer now And let me know that you're mine, woo  Ah, ah, ah, ah, wow Baby now Twist and shout Come on, come on, come, come on baby now Come on and work it on out You know you twist, little girl You know you twist so fine Come on and twist a little closer now And let me know that you're mine Well, shake it, shake it, shake it, baby now Well, shake it, shake it, shake it, baby now Well, shake it, shake it, shake it, baby now Ah, ah, ah, ah",0:00:00,
The Beatles,artist/The-Beatles/3644,Back in the U.S.S.R.,/lyric/583997/The+Beatles/Back+in+the+U.S.S.R.,"Flew in from Miami Beach BOAC Didn't get to bed last night On the way the paper bag was on my knee Man, I had a dreadful flight I'm back in the USSR You don't know how lucky you are, boy Back in the USSR, yeah  Been away so long I early knew the place Gee, it's good to be back home Leave it till tomorrow to unpack my case Honey disconnect the phone I'm back in the USSR You don't know how lucky you are, boy Back in the US Back in the US Back in the USSR  Well the Ukraine girls really knock me out They leave the west behind And Moscow girls make me sing and shout That Georgia's always on my my my my my my my my my mind Oh, come on Hu hey hu, hey, ah, yeah Yeah, yeah, yeah I'm back in the USSR You don't know how lucky you are, boys Back in the USSR  Well the Ukraine girls really knock me out They leave the west behind And Moscow girls make me sing and shout That Georgia's always on my my my my my my my my my mind  Oh, show me round your snow peaked Mountain way down south Take me to your daddy's farm Let me hear your balalaika's ringing out Come and keep your comrade warm I'm back in the USSR Hey, you don't know how lucky you are, boy Back in the USSR Oh, let me tell you honey",0:00:00,
The Beatles,artist/The-Beatles/3644,From Me to You,/lyric/464749/The+Beatles/From+Me+to+You,"Da da da, da da dumb dumb da
Da da da, da da dumb dumb da
If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you

I've got everything that you want
Like a heart that's oh so true
Just call on me and I'll send it along
With love, from me to you

I've got arms that long to hold you
And keep you by my side
I've got lips that long to kiss you
And keep you satisfied (oh)

If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you

From me
To you
Just call on me and I'll send it along
With love, from me to you

I've got arms that long to hold you
And keep you by my side
I've got lips that long to kiss you
And keep you satisfied (oh)

If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you
To you
To you
To you",0:02:01,1992
The Beatles,artist/The-Beatles/3644,Love Me Do,/lyric/19775/The+Beatles/Love+Me+Do,"Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Someone to love Somebody new Someone to love Someone like you  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do Yeah, love me do Whoa, oh, love me do",0:00:00,
The Beatles,artist/The-Beatles/3644,She's a Woman,/lyric/3181399/The+Beatles/She%27s+a+Woman,"My love don't give me presents I know that she's no peasant Only ever has to give me Love forever and forever My love don't give me presents  Turn me on when I get lonely People tell me that she's only fooling I know she isn't  She don't give boys the eye She hates to see me cry She is happy just to hear me Say that I will never leave her She don't give boys the eye  She will never make me jealous Gives me all her time as well as loving Don't ask me why  She's a woman who understands She's a woman who loves her man  My love don't give me presents I know that she's no peasant Only ever has to give me Love forever and forever My love don't give me presents  Turn me on when I get lonely People tell me that she's only fooling I know she isn't, woo ooh  She's a woman who understands She's a woman who loves her man  Her love don't give me presents I know that she's no peasant Only ever has to give me Love forever and forever My love don't give me presents  Turn me on when I get lonely People tell me that she's only fooling I know she isn't  She's a woman, she's a woman She's a woman, she's a woman, she's a woman",0:00:00,
The Beatles,artist/The-Beatles/3644,I Saw Her Standing There,/lyric/19082221/The+Beatles/I+Saw+Her+Standing+There,"Well she was just seventeen You know what I mean And the way she looked Was way beyond compare So how could I dance with another, Oh, when I saw her standing there  Well she looked at me And I, I could see That before too long I'd fall in love with her She wouldn't dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there Oh, since I saw her standing there Yeah, well since I saw her standing there",0:00:00,
The Beatles,artist/The-Beatles/3644,She Loves You,/lyric/3177094/The+Beatles/She+Loves+You,"She loves you, yeah, yeah, yeah She loves you, yeah, yeah, yeah She loves you, yeah, yeah, yeah  You think you've lost your love Well, I saw her yesterday-yi-yay It's you she's thinking of And she told me what to say-yi-yay  She says she loves you and you know that can't be bad Yes, she loves you and you know you should be glad  She said you hurt her so She almost lost her mind And now she says she knows You're not the hurting kind  She says she loves you and you know that can't be bad Yes, she loves you and you know you should be glad  Oo, she loves you, yeah, yeah, yeah She loves you, yeah, yeah, yeah With a love like that You know you should be glad  You know it's up to you I think it's only fair Pride can hurt you too Apologize to her  Because she loves you and you know that can't be bad Yes, she loves you and you know you should be glad  Oo, she loves you, yeah, yeah, yeah She loves you, yeah, yeah, yeah With a love like that You know you should be glad With a love like that you know you should be glad With a love like that you know you should be glad Yeah, yeah, yeah, Yeah, yeah, yeah, yeah",0:00:00,
The Beatles,artist/The-Beatles/3644,If You've Got Trouble,/lyric/742921/The+Beatles/If+You%27ve+Got+Trouble,If you've got trouble Then you've got less trouble than me You say you're worried  You can't be as worried as me...ohh  You're quite content to be bad With all the advantage you had over me Just 'cause you're troubled  Then don't bring your troubles to me  And don't think it's funny When you ask for money for things Especially when you're standing there Wearing diamonds and rings...ohh  You think I'm softning her head Well try someone softer instead anything It's not so funny When you know what money can bring You'd better leave me alone  I don't need a thing from you You'd better take yourself home Go and count a ring or two If you've got trouble  Then you've got less trouble than me  You say you're worried You can't be as worried as me You're quite contempt to be bad With all the advantage you had over me Just 'cause you're troubled Then don't bring your troubles to me  You'd better leave me alone I don't need a thing from you You'd better take yourself home Go and count a ring or two If you've got trouble Then you've got less trouble than me  You say you're worried  You can't be as worried as me You're quite contempt to be bad With all the advantage you had over me  Just 'cause you're troubled Then don't bring your troubles to me Just 'cause your troubled  Then don't bring your troubles to me,0:02:22,1991
The Beatles,artist/The-Beatles/3644,Dear Prudence,/lyric/742939/The+Beatles/Dear+Prudence,"Dear Prudence, won't you come out to play Dear Prudence, greet the brand new day The sun is up, the sky is blue It's beautiful and so are you Dear Prudence won't you come out to play  Dear Prudence open up your eyes Dear Prudence see the sunny skies The wind is low the birds will sing That you are part of everything Dear Prudence won't you open up your eyes?  Look around round Look around round round Look around  Dear Prudence let me see you smile Dear Prudence like a little child The clouds will be a daisy chain So let me see you smile again Dear Prudence won't you let me see you smile?  Dear Prudence, won't you come out to play Dear Prudence, greet the brand new day The sun is up, the sky is blue It's beautiful and so are you Dear Prudence won't you come out to play",0:04:34,1991
The Beatles,artist/The-Beatles/3644,Goodbye,/lyric/742957/The+Beatles/Goodbye,"Please don't wake me up too late Tomorrow comes and I will not be late Late today when it becomes Tomorrow I Will leave and go away  Goodbye. Goodbye Goodbye. Goodbye Goodbye. Goodbye My love, goodbye  Songs that linger on my lips Excite me now and linger on my mind Leave your flowers at my door I leave them for The one who waits behind  Goodbye. Goodbye Goodbye. Goodbye Goodbye. Goodbye My love, goodbye  Goodbye. Goodbye Goodbye. Goodbye Goodbye. Goodbye My love, goodbye  Far away my lover sings A lonely song and calls me to his side Where the sound of lonely drums Invited me on I must be by his side  Goodbye. Goodbye Goodbye. Goodbye Goodbye. Goodbye My love, goodbye  Goodbye Ah, ha, ha, hi Goodbye",0:02:21,1991
The Beatles,artist/The-Beatles/3644,One After 909,/lyric/757946/The+Beatles/One+After+909,"My baby said she's trav'ling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 909.  I begged her not to go and I begged her on my bended knees, You're only fooling around, you're fooling around with me. I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 909.  I got my bag, run to the station Railman says you've got the the wrong location I got my bag, run right home Then I find I've got the number wrong  Well she said she's trav'ling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 909.  I got my bag, run to the station Railman says you've got the the wrong location I got my bag, run right home Then I find I've got the number wrong  Well she said she's trav'ling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 9-0, Said she's trav'ling on the one after 9-0, Said she's trav'ling on the one after 909.",0:00:00,
The Beatles,artist/The-Beatles/3644,Hello Goodbye,/lyric/31816486/The+Beatles/Hello+Goodbye,"You say ""Yes"", I say ""No"". You say ""Stop"" and I say ""Go, go, go"". Oh no. You say ""Goodbye"" and I say ""Hello, hello, hello"". I don't know why you say ""Goodbye"", I say ""Hello, hello, hello"". I don't know why you say goodbye, I say hello.  I say ""High"", you say ""Low"". You say ""Why?"" And I say ""I don't know"". Oh no. You say ""Goodbye"" and I say ""Hello, hello, hello"". I don't know why you say ""Goodbye"", I say ""Hello, hello, hello"". (Hello, goodbye, hello, goodbye. Hello, goodbye.) I don't know why you say ""Goodbye"", I say ""Hello"".  (Hello, goodbye, hello, goodbye. Hello, goodbye. Hello, goodbye.) Why, why, why, why, why, why, do you Say ""Goodbye, goodbye, bye, bye"". Oh no. You say ""Goodbye"" and I say ""Hello, hello, hello"". I don't know why you say ""Goodbye"", I say ""Hello, hello, hello"". I don't know why you say ""Goodbye"", I say ""Hello"".  You say ""Yes"", I say ""No"". (I say ""Yes"", but I may mean ""No""). You say ""Stop"", I say ""Go, go, go"". (I can stay still it's time to go). Oh, oh no.  You say ""Goodbye"" and I say ""Hello, hello, hello"". I don't know why you say ""Goodbye"", I say ""Hello, hello, hello"". I don't know why you say ""Goodbye"", I say ""Hello, hello, hello"". I don't know why you say ""Goodbye"", I say ""Hello-wow, oh. Hello"". Hela, heba, helloa. Hela, heba, helloa. Hela, heba, helloa. Hela, heba, helloa. (Hela.) Hela, heba, helloa. Hela, heba, helloa. Hela, heba, helloa. Hela, heba, helloa. Hela, heba, helloa.",0:00:00,
The Beatles,artist/The-Beatles/3644,Girl,/lyric/1183821/The+Beatles/Girl,"Is there anybody going to listen to my story All about the girl who came to stay? She's the kind of girl You want so much it make you sorry Still you don't regret a single day Ah, girl, girl, girl  When I think of all the times I tried so hard to leave her She will turn to me and start to cry And she promises the earth to me And I believe her After all this time I don't know why Ah, girl, girl, girl  She's the kind of girl who puts you down When friends are there You feel a fool When you say she's looking good She acts as if it's understood She's cool, ooh, oo, oo, oo Girl, girl, girl  Was she told when she was young That pain would lead to pleasure Did she understand it when they said That a man must break his back To earn his day of leisure? Will she still believe it when he's dead Ah, girl, girl, girl Girl",0:02:23,1991
The Beatles,artist/The-Beatles/3644,She Loves You,/lyric/1128976/The+Beatles/She+Loves+You,"She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah

You think you've lost your love
Well, I saw her yesterday-yi-yay
It's you she's thinking of
And she told me what to say-yi-yay

She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad

She said you hurt her so
She almost lost her mind
And now she says she knows
You're not the hurting kind

She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad

Oo, she loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
With a love like that
You know you should be glad

You know it's up to you
I think it's only fair
Pride can hurt you too
Apologize to her

Because she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad

Oo, she loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
With a love like that
You know you should be glad
With a love like that
You know you should be glad
With a love like that
You know you should be glad
Yeah, yeah, yeah,
Yeah, yeah, yeah, yeah",0:02:21,1991
The Beatles,artist/The-Beatles/3644,Girl,/lyric/1396184/The+Beatles/Girl,"Is there anybody going to listen to my story All about the girl who came to stay? She's the kind of girl You want so much it make you sorry Still you don't regret a single day Ah, girl, girl, girl  When I think of all the times I tried so hard to leave her She will turn to me and start to cry And she promises the earth to me And I believe her After all this time I don't know why Ah, girl, girl, girl  She's the kind of girl who puts you down When friends are there You feel a fool When you say she's looking good She acts as if it's understood She's cool, ooh, oo, oo, oo Girl, girl, girl  Was she told when she was young That pain would lead to pleasure Did she understand it when they said That a man must break his back To earn his day of leisure? Will she still believe it when he's dead Ah, girl, girl, girl Girl",0:02:23,1991
The Beatles,artist/The-Beatles/3644,Eight Days a Week [Ocho Dias A La Semana],/lyric/1396314/The+Beatles/Eight+Days+a+Week+%5BOcho+Dias+A+La+Semana%5D,"Oh, I need your love, babe Guess you know it's true Hope you need my love babe Just like I need you  Hold me, love me, hold me, love me I ain't got nothing but love, babe Eight days a week  Love you every day, girl Always on my mind One thing I can say, girl Love you all the time  Hold me, love me, hold me, love me I ain't got nothing but love, girl Eight days a week  Eight days a week I love you Eight days a week Is not enough to show I care  Ooh I need your love, babe Guess you know it's true Hope you need my love babe Just like I need you  Hold me, love me, hold me, love me I ain't got nothing but love, babe Eight days a week  Eight days a week I love you Eight days a week is not enough to show I care  Love you every day, girl Always on my mind One thing I can say girl Love you all the time  Hold me, love me, hold me, love me I ain't got nothing but love, babe Eight days a week Eight days a week Eight days a week",0:02:52,1991
The Beatles,artist/The-Beatles/3644,Paperback Writer,/lyric/9853983/The+Beatles/Paperback+Writer,"Paperback writer, paperback writer.  Dear Sir or Madam, will you read my book?  It took me years to write, will you take a look?  It's based on a novel by a man named Lear,  And I need a job,  So I want to be a paperback writer,  Paperback writer.   It's a dirty story of a dirty man,  And his clinging wife doesn't understand.  His son is working for the Daily Mail  It's a steady job,  But he wants to be a paperback writer,  Paperback writer.  Paperback writer, paperback writer.   It's a thousand pages, give or take a few.  I'll be writing more in a week or two.  I could make it longer if you like the style.  I can change it 'round,  And I want to be a paperback writer,  Paperback writer.   If you really like it you can have the rights.  It could make a million for you overnight.  If you must return it you can send it here,  But I need a break,  And I want to be a paperback writer,  Paperback writer.   Paperback writer, paperback writer.  Paperback writer, paperback writer.  Paperback writer, paperback writer.  Paperback writer, paperback writer.  Paperback writer...",0:00:00,
The Beatles,artist/The-Beatles/3644,Strawberry Fields Forever,/lyric/9883768/The+Beatles/Strawberry+Fields+Forever,"Let me take you down 'Cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  Living is easy with eyes closed Misunderstanding all you see It's getting hard to be someone But it all works out It doesn't matter much to me  Let me take you down 'Cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  No one I think is in my tree I mean it must be high or low That is you know you can't tune it But it's all right That is I think it's not too bad  Let me take you down 'Cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever  Always know sometimes it's me But you know I know when it's a dream I think I know I mean a, ""Yes"" But it's all wrong That is I think I disagree  Let me take you down 'Cause I'm going to Strawberry Fields Nothing is real And nothing to get hung about Strawberry Fields forever Strawberry Fields forever Strawberry Fields forever",0:00:00,
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/408464/The+Beatles/Ain%27t+She+Sweet,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:00:00,
The Beatles,artist/The-Beatles/3644,Like Dreamers Do,/lyric/757969/The+Beatles/Like+Dreamers+Do,"I, I saw a girl in my dreams And so it seems That I will love her Oh you, you are that girl In my dreams And so it seems That I will love you  And I waited for your kiss Waited for the bliss Like dreamers do  And I, I, I, I Oh I'll be there, yeah Waiting for you, you, you, you, you You, you came just one dream ago And now I know that I will love you I knew when you first said hello That's how I know That I will love you  And I, I, I waited for your kiss Waited for the bliss Like dreamers do  And I, I, I, I Oh I'll be there, yeah Waiting for you, you, you, you, you You, you came just one dream ago And now I know that I will love you Oh I knew when you first said hello That's how I know That I will love you  And I waited for your kiss Waited for the bliss Like dreamers do Oh, like dreamers do Like dreamers do",0:00:00,
The Beatles,artist/The-Beatles/3644,Octopus's Garden,/lyric/2541497/The+Beatles/Octopus%27s+Garden,"I'd like to be under the sea In an octopus' garden in the shade He'd let us in, knows where we've been In his octopus' garden in the shade  I'd ask my friends to come and see An octopus' garden with me I'd like to be under the sea In an octopus' garden in the shade.  We would be warm below the storm In our little hideaway beneath the waves Resting our head on the sea bed In an octopus' garden near a cave  We would sing and dance around Because we know we can't be found I'd like to be under the sea In an octopus' garden in the shade  We would shout and swim about The coral that lies beneath the waves (Lies beneath the ocean waves) Oh what joy for every girl and boy Knowing they're happy and they're safe (Happy and they're safe)  We would be so happy you and me No one there to tell us what to do I'd like to be under the sea In an octopus' garden with you.",0:00:00,
The Beatles,artist/The-Beatles/3644,Do You Want to Know a Secret,/lyric/3184103/The+Beatles/Do+You+Want+to+Know+a+Secret,You'll never know how much I really love you You'll never know how much I really care Listen do you want to know a secret Do you promise not to tell woh woh woh closer Let me whisper in your ear Say the words you long to hear I'm in love with you oo I've known the secret for a week or two Nobody knows just we two Listen do you want to know a secret Do you promise not to tell woh woh woh closer Let me whisper in your ear Say the words you long to hear I'm in love with you oo,0:00:00,
The Beatles,artist/The-Beatles/3644,One After 909,/lyric/9858041/The+Beatles/One+After+909,"My baby said she's trav'ling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 909.  I begged her not to go and I begged her on my bended knees, You're only fooling around, you're fooling around with me. I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 909.  I got my bag, run to the station Railman says you've got the the wrong location I got my bag, run right home Then I find I've got the number wrong  Well she said she's trav'ling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 909.  I got my bag, run to the station Railman says you've got the the wrong location I got my bag, run right home Then I find I've got the number wrong  Well she said she's trav'ling on the one after 909 I said move over honey I'm traveling on that line I said move over once, move over twice Come on baby don't be cold as ice. Said she's trav'ling on the one after 9-0, Said she's trav'ling on the one after 9-0, Said she's trav'ling on the one after 909.",0:00:00,
The Beatles,artist/The-Beatles/3644,You Can't Do That,/lyric/3181355/The+Beatles/You+Can%27t+Do+That,"I got something to say that might cause you pain, If I catch you talking to that boy again, I'm gonna let you down, And leave you flat, Because I told you before, oh, You can't do that.  Well, it's the second time, I've caught you talking to him, Do I have to tell you one more time, I think it's a sin, I think I'll let you down. Let you down and leave you flat, Gonna let you down and leave you flat, Because I've told you before, oh, You can't do that.  Everybody's green, 'Cause I'm the one, who won your love, But if they'd seen, You're talking that way they'd laugh in my face.  So please listen to me, if you wanna stay mine, I can't help my feelings, I'll go out of my mind. I'm gonna let you down, And leave you flat, Gonna let you down and leave you flat, Because I've told you before, oh, You can't do that. You can't do that. You can't do that. You can't do that. You can't do that. You can't do that.  Everybody's green, 'Cause I'm the one, who won your love, But if they'd seen, You're talking that way they'd laugh in my face.  So please listen to me, if you wanna stay mine, I can't help my feelings, I'll go out of my mind. I'm gonna let you down, And leave you flat, Gonna let you down and leave you flat, Because I've told you before, oh, You can't do that.",0:00:00,
The Beatles,artist/The-Beatles/3644,Sgt. Pepper's Lonely Hearts Club Band,/lyric/742967/The+Beatles/Sgt.+Pepper%27s+Lonely+Hearts+Club+Band,"It was twenty years ago today,  Sgt. Pepper taught the band to play,  They've been going in and out of style  But they're guaranteed to raise a smile.   So may I introduce to you  The act you've known for all these years  Sgt. Pepper's Lonely Hearts Club Band.   We're Sgt. Pepper's Lonely Hearts Club Band  We hope you will enjoy the show,  We're Sgt. Pepper's Lonely Hearts Club Band  Sit back and let the evening go.   Sgt. Pepper's lonely, Sgt. Pepper's lonely,  Sgt. Pepper's Lonely Hearts Club Band  It's wonderful to be here  It's certainly a thrill  You're such a lovely audience  We'd like to take you home with us  We'd love to take you home   I don't really like to stop the show  But I thought that you might like to know  That the singer's going to sing a song  And he wants you all to sing along   So let me introduce to you  The one and only Billy Shears  And Sgt. Pepper's Lonely Hearts Club Band.",0:02:13,1990
The Beatles,artist/The-Beatles/3644,Ballad of John and Yoko,/lyric/31816496/The+Beatles/Ballad+of+John+and+Yoko,"Standing in the dock at Southampton Trying to get to Holland or France. The man in the mac said you've got to go back, You know they didn't even give us a chance.  Christ! You know it ain't easy, You know how hard it can be. The way things are going, They're going to crucify me. Finally made the plane into Paris, Honeymooning down by the Seine.  Peter Brown called to say, You can make it OK, You can get married in Gibraltar near Spain.  Christ! You know it ain't easy, You know how hard it can be. The way things are going, They're going to crucify me.  Drove from Paris to the Amsterdam Hilton, Talking in our beds for a week. The newspapers said, say what're you doing in bed, I said we're only trying to get us some peace.  Christ! You know it ain't easy, You know how hard it can be. The way things are going, They're going to crucify me. Saving up your money for a rainy day, Giving all your clothes to charity.  Last night the wife said, Oh boy, when you're dead you  Don't take nothing with you but your soul think! Made a lightning trip to Vienna, Eating chocolate cake in a bag.  The newspapers said, She's gone to his head, They look just like two Gurus in a drag. Christ! You know it ain't easy, You know how hard it can be.  The way things are going, They're going to crucify me. Caught the early plane back to London, Fifty acorns tied in a sack. The men from the press said we wish you success, It's good to have the both of you back.  Christ! You know it ain't easy, You know how hard it can be. The way things are going, They're going to crucify me",0:00:00,
The Beatles,artist/The-Beatles/3644,Lady Madonna,/lyric/2541479/The+Beatles/Lady+Madonna,"Lady Madonna, children at your feet Wonder how you manage to make ends meet Who finds the money when you pay the rent? Did you think that money was heaven sent?  Friday night arrives without a suitcase Sunday morning creeping like a nun Monday's child has learned to tie his bootlace See how they run  Lady Madonna, baby at your breast Wonders how you manage to feed the rest  See how they run  Lady Madonna lying on the bed Listen to the music playing in your head  Tuesday afternoon is never ending Wednesday morning papers didn't come Thursday night your stockings needed mending See how they run  Lady Madonna, children at your feet Wonder how you manage to make ends meet",0:00:00,
